tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_common,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borough,cncldist,st_assem,st_senate,nta,nta_name,latitude,longitude
544056,311189,2016-01-14,18,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,Yes,No,No,48-014 KISSENA BOULEVARD,11355,Flushing,407,queens,20,25,16,QN22,Flushing,40.7483476,-73.81676721
108105,220712,2015-08-01,11,0,OnCurb,alive,fair,silver linden,Yes,No,No,No,No,No,No,No,Yes,550 THROOP AVENUE,11221,Brooklyn,303,brooklyn,36,56,25,BK75,Bedford,40.68448198,-73.94130998
707438,329441,2016-09-10,32,0,OnCurb,alive,good,mulberry,No,No,No,No,No,No,No,No,No,168-037 90 AVENUE,11432,Jamaica,412,queens,27,29,11,QN61,Jamaica,40.70823702,-73.79223249
410747,222655,2015-11-01,15,0,OnCurb,alive,fair,littleleaf linden,No,No,No,No,No,No,No,No,No,261 STANHOPE STREET,11237,Brooklyn,304,brooklyn,37,53,18,BK77,Bushwick North,40.70140184,-73.91981322
152574,322328,2015-08-17,18,0,OnCurb,alive,fair,norway maple,No,No,Yes,No,No,No,Yes,No,No,213-053 38 AVENUE,11361,Bayside,411,queens,19,26,11,QN46,Bayside-Bayside Hills,40.76688091,-73.77133928
428949,200086,2015-11-04,5,0,OnCurb,alive,good,ginkgo,Yes,No,No,No,No,No,No,No,No,12149 FLATLANDS AVENUE,11239,Brooklyn,305,brooklyn,42,60,19,BK93,Starrett City,40.65311655,-73.88508499
439295,207790,2015-11-07,3,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,2929 WEST 20 STREET,11224,Brooklyn,313,brooklyn,47,46,23,BK21,Seagate-Coney Island,40.57489812,-73.98613759
218827,223113,2015-09-12,17,0,OnCurb,alive,poor,london planetree,No,No,No,No,No,No,No,No,No,648 2 STREET,11215,Brooklyn,306,brooklyn,39,44,21,BK37,Park Slope-Gowanus,40.66901271,-73.97384302
488207,415039,2015-11-30,3,0,OnCurb,alive,good,american hophornbeam,No,No,No,No,No,No,No,No,No,63 EVA AVENUE,10306,Staten Island,503,staten island,50,64,24,SI25,Oakwood-Oakwood Beach,40.55980335,-74.11078066
447047,306872,2015-11-11,9,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,64-030 182 STREET,11365,Fresh Meadows,408,queens,24,25,16,QN41,Fresh Meadows-Utopia,40.737096,-73.7909962
637053,315050,2016-07-21,28,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,215-005 17 AVENUE,11360,Bayside,407,queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,40.78535002,-73.77708081
438072,103026,2015-11-06,3,0,OnCurb,alive,fair,japanese zelkova,No,No,No,No,No,Yes,No,No,Yes,155 EAST 4 STREET,10009,New York,103,manhattan,2,74,27,MN22,East Village,40.72463905,-73.98590172
520477,413097,2015-12-16,10,0,OnCurb,alive,fair,ash,No,No,No,No,No,No,No,No,No,228 SHOTWELL AVENUE,10312,Staten Island,503,staten island,51,63,24,SI48,Arden Heights,40.55172404,-74.18110878
142034,106483,2015-08-13,10,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,145 WEST 84 STREET,10024,New York,107,manhattan,6,69,29,MN12,Upper West Side,40.78564265,-73.97439727
362652,512495,2015-10-22,0,10,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,2301 KINGSLAND AVENUE,10469,Bronx,211,bronx,13,80,34,BX31,Allerton-Pelham Gardens,40.85925051,-73.83912238
645524,347760,2016-07-29,34,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,77-038 79 PLACE,11385,Ridgewood,405,queens,30,28,15,QN19,Glendale,40.7058123,-73.87110544
330690,412665,2015-10-15,13,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,401 POWELL STREET,10312,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.54539179,-74.20013345
483639,404637,2015-11-25,6,0,OnCurb,alive,good,hedge maple,No,No,No,No,No,No,No,No,No,328 DECKER AVENUE,10302,Staten Island,501,staten island,49,61,23,SI28,Port Richmond,40.62573392,-74.14038738
516981,410745,2015-12-14,4,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,299 ALBOURNE AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.5298295,-74.20195963
225874,514944,2015-09-15,16,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,Yes,No,No,4120 BRUNER AVENUE,10466,Bronx,212,bronx,12,83,36,BX62,Woodlawn-Wakefield,40.89279923,-73.84736684
414804,314238,2015-11-02,17,0,OnCurb,alive,good,katsura tree,No,No,No,No,No,No,No,No,No,160-028 21 AVENUE,11357,Whitestone,407,queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,40.77895446,-73.80230238
668389,330879,2016-08-17,6,0,OnCurb,alive,good,sycamore maple,No,No,No,No,No,No,No,No,No,146-050 229 STREET,11413,Springfield Gardens,413,queens,31,31,10,QN03,Springfield Gardens South-Brookville,40.65869981,-73.75265356
70153,336732,2015-07-16,11,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,188-011 MERRICK BOULEVARD,11413,Springfield Gardens,413,queens,31,29,14,QN08,St. Albans,40.68036209,-73.75301906
225212,109064,2015-09-14,7,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,328 WEST 113 STREET,10026,New York,110,manhattan,9,70,30,MN11,Central Harlem South,40.80296072,-73.95823075
665291,327512,2016-08-15,4,0,OnCurb,alive,good,silver linden,No,No,No,No,No,No,No,No,No,112-002 178 PLACE,11433,Jamaica,412,queens,27,29,14,QN08,St. Albans,40.69658506,-73.77333209
538737,342983,2015-12-28,12,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,52-001 94 STREET,11373,Elmhurst,404,queens,25,35,13,QN29,Elmhurst,40.73988049,-73.86873214
662432,315005,2016-08-12,3,0,OnCurb,alive,good,maple,No,No,No,No,No,No,No,No,No,166-014 15 DRIVE,11357,Whitestone,407,queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,40.784933,-73.79624289
345523,503756,2015-10-19,13,0,OnCurb,alive,good,pin oak,No,No,Yes,No,No,No,No,No,No,174 EAST 174 STREET,10457,Bronx,204,bronx,15,86,33,BX41,Mount Hope,40.84474706,-73.90883444
421800,229685,2015-11-03,10,0,OnCurb,alive,good,siberian elm,No,No,No,No,No,No,No,No,No,1386 EAST 27 STREET,11210,Brooklyn,314,brooklyn,48,42,17,BK43,Midwood,40.617193,-73.94803861
441198,504870,2015-11-09,2,0,OnCurb,alive,poor,sweetgum,No,No,No,No,No,Yes,No,No,No,853 ELSMERE PLACE,10460,Bronx,206,bronx,17,79,32,BX17,East Tremont,40.84265119,-73.88720106
61697,230808,2015-07-12,9,0,OnCurb,alive,good,black locust,No,No,No,No,No,No,No,No,No,902 ALBEMARLE ROAD,11218,Brooklyn,314,brooklyn,40,42,21,BK42,Flatbush,40.64621829,-73.97043785
458379,405512,2015-11-16,9,0,OnCurb,alive,fair,london planetree,No,No,No,No,No,No,No,No,No,122 RENO AVENUE,10306,Staten Island,502,staten island,50,64,24,SI45,New Dorp-Midland Beach,40.56641267,-74.11896489
302926,409969,2015-10-09,11,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,Yes,No,No,168 FINLAY STREET,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.50343213,-74.2490307
131325,305080,2015-08-09,21,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,Yes,No,No,86-066 MIDLAND PARKWAY,11432,Jamaica,408,queens,24,24,11,QN06,Jamaica Estates-Holliswood,40.71465496,-73.7832317
525971,410775,2015-12-18,7,0,OnCurb,alive,fair,honeylocust,No,No,No,No,No,No,No,No,No,394 SHIRLEY AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.53069906,-74.16913192
557394,311560,2016-05-09,9,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,141-002 CHERRY AVENUE,11355,Flushing,407,queens,20,40,16,QN22,Flushing,40.75458157,-73.82155381
453888,338949,2015-11-13,2,0,OnCurb,alive,fair,persian ironwood,No,No,Yes,No,No,Yes,No,No,No,51-024 BEACH CHANNEL DRIVE,11691,Far Rockaway,414,queens,31,31,10,QN12,Hammels-Arverne-Edgemere,40.59529632,-73.78250324
204592,217950,2015-09-05,10,0,OnCurb,alive,good,sophora,No,No,No,No,No,No,No,No,No,294 DEVOE STREET,11211,Brooklyn,301,brooklyn,34,53,18,BK90,East Williamsburg,40.71380682,-73.93846197
190858,310424,2015-08-31,34,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,115 82 AVENUE,11415,Kew Gardens,409,queens,29,27,15,QN60,Kew Gardens,40.71141988,-73.83076202
524825,342805,2015-12-17,24,0,OnCurb,alive,fair,pin oak,Yes,No,No,No,No,No,Yes,No,No,88-058 53 AVENUE,11373,Elmhurst,404,queens,25,35,16,QN29,Elmhurst,40.73797007,-73.87392784
428439,504956,2015-11-04,3,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,718 EAST TREMONT AVENUE,10457,Bronx,206,bronx,17,79,33,BX17,East Tremont,40.84503972,-73.89056871
33155,216003,2015-06-24,3,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,272 NASSAU AVENUE,11222,Brooklyn,301,brooklyn,33,50,18,BK76,Greenpoint,40.72596925,-73.94010298
582734,301123,2016-06-11,4,0,OnCurb,alive,good,swamp white oak,No,No,No,No,No,No,No,No,No,25-028 42 STREET,11103,Astoria,401,queens,22,36,12,QN70,Astoria,40.76653458,-73.91069763
134300,218049,2015-08-10,3,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,78 SOUTH 1 STREET,11249,Brooklyn,301,brooklyn,34,50,18,BK73,North Side-South Side,40.71473007,-73.96408565
506395,508909,2015-12-09,11,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,No,No,No,1700 METROPOLITAN AVENUE,10462,Bronx,209,bronx,18,87,32,BX46,Parkchester,40.84046845,-73.85436702
572582,300942,2016-06-01,5,0,OnCurb,alive,good,cornelian cherry,No,No,No,No,No,No,No,No,No,28-050 46 STREET,11103,Astoria,401,queens,22,36,12,QN70,Astoria,40.76200176,-73.90996295
694308,327368,2016-09-02,4,0,OnCurb,alive,fair,littleleaf linden,No,No,No,No,No,No,No,No,No,110-052 MERRICK BOULEVARD,11433,Jamaica,412,queens,27,32,14,QN01,South Jamaica,40.69465901,-73.78179626
107031,106995,2015-07-31,4,0,OnCurb,alive,good,kentucky coffeetree,No,No,No,No,No,No,No,No,No,247 WEST 109 STREET,10025,New York,107,manhattan,7,69,31,MN09,Morningside Heights,40.80325785,-73.96629364
210746,348283,2015-09-08,4,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,111-050 76 ROAD,11375,Forest Hills,406,queens,29,28,14,QN17,Forest Hills,40.71652801,-73.83569754
178387,106001,2015-08-26,4,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,531 EAST 20 STREET,10009,New York,106,manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,40.73346807,-73.97646308
242339,111782,2015-09-20,6,0,OffsetFromCurb,alive,good,london planetree,No,Yes,No,No,No,No,No,No,No,1027 5 AVENUE,83,Central Park,108,manhattan,6,69,29,MN40,Upper East Side-Carnegie Hill,40.7800323,-73.96164534
706176,318118,2016-09-09,11,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,Yes,No,No,107-032 76 STREET,11417,Ozone Park,410,queens,32,23,12,QN56,Ozone Park,40.6757633,-73.86062413
397539,500595,2015-10-29,5,0,OnCurb,alive,good,hedge maple,No,No,No,No,No,No,No,No,No,593 JACKSON AVENUE,10455,Bronx,201,bronx,8,84,29,BX34,Melrose South-Mott Haven North,40.81429795,-73.90876922
628268,317678,2016-07-15,33,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,133-026 LEFFERTS BOULEVARD,11420,South Ozone Park,410,queens,32,31,10,QN55,South Ozone Park,40.67159214,-73.82066518
35147,109808,2015-06-25,17,0,OffsetFromCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,338 EAST 97 STREET,10029,New York,111,manhattan,8,68,29,MN33,East Harlem South,40.78360802,-73.94425709
154646,411162,2015-08-17,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,1043 LAMONT AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.53528802,-74.2068341
66356,408676,2015-07-14,6,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,15 FELTON STREET,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.62021639,-74.1695618
68396,503884,2015-07-15,4,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,1001 DR M L KING JR BOULEVARD,10452,Bronx,204,bronx,8,77,29,BX26,Highbridge,40.8337118,-73.93117382
508209,106979,2015-12-09,11,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,340 RIVERSIDE DRIVE,10025,New York,107,manhattan,6,69,31,MN09,Morningside Heights,40.80219024,-73.96971196
215860,105548,2015-09-11,12,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,Yes,No,No,No,500 3 AVENUE,10016,New York,106,manhattan,2,75,28,MN20,Murray Hill-Kips Bay,40.74532541,-73.97855937
233382,410495,2015-09-17,13,0,OnCurb,alive,fair,green ash,Yes,No,No,No,No,No,No,No,No,81 HALLISTER STREET,10309,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.52591895,-74.2184672
201873,338313,2015-09-04,3,0,OffsetFromCurb,alive,good,eastern redcedar,No,No,No,No,No,No,No,No,No,214 BEACH 102 STREET,11694,Rockaway Park,414,queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.58347957,-73.8230018
526197,410455,2015-12-18,4,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,66 GAYNOR STREET,10309,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.52541403,-74.2199723
44847,415228,2015-07-01,13,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,373 CORBIN AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.56441364,-74.15040997
411301,334428,2015-11-01,25,0,OffsetFromCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,207-002 HILLSIDE AVENUE,11427,Queens Village,413,queens,23,33,14,QN06,Jamaica Estates-Holliswood,40.72167677,-73.75778034
274596,300577,2015-10-01,20,0,OnCurb,alive,good,london planetree,No,No,No,No,No,Yes,No,No,No,40-007 VERNON BOULEVARD,11101,Long Island City,401,queens,26,37,12,QN68,Queensbridge-Ravenswood-Long Island City,40.75640164,-73.9449416
263619,225394,2015-09-27,6,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,500 19 STREET,11215,Brooklyn,307,brooklyn,38,44,21,BK40,Windsor Terrace,40.65613912,-73.98190328
84606,219732,2015-07-21,2,0,OnCurb,alive,good,silver linden,No,No,No,No,No,No,No,No,No,104 PIERREPONT STREET,11201,Brooklyn,302,brooklyn,33,52,26,BK09,Brooklyn Heights-Cobble Hill,40.69530759,-73.99327292
177689,410778,2015-08-26,8,0,OnCurb,alive,good,crimson king maple,No,No,No,No,No,No,Yes,No,No,1695 ARDEN AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.53014895,-74.1618156
447931,201019,2015-11-11,3,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,704 ELTON STREET,11208,Brooklyn,305,brooklyn,42,60,19,BK82,East New York,40.66568345,-73.88076811
585814,324972,2016-06-14,12,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,Yes,No,No,176-015 133 ROAD,11434,Jamaica,412,queens,27,32,10,QN08,St. Albans,40.67647355,-73.76470148
203710,106791,2015-09-05,8,0,OnCurb,alive,fair,japanese zelkova,No,No,No,No,No,No,No,No,Yes,735 WEST END AVENUE,10025,New York,107,manhattan,6,69,31,MN12,Upper West Side,40.79475134,-73.97398423
718059,328038,2016-09-20,10,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,97-029 148 STREET,11435,Jamaica,412,queens,28,32,10,QN61,Jamaica,40.69735975,-73.80377686
178135,323949,2015-08-26,4,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,50-040 248 STREET,11362,Little Neck,411,queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,40.76226964,-73.73614866
553544,307480,2016-04-12,23,0,OnCurb,alive,fair,london planetree,Yes,No,No,No,No,No,No,No,No,176-045 KILDARE ROAD,11432,Jamaica,408,queens,24,24,11,QN06,Jamaica Estates-Holliswood,40.72219453,-73.78929913
460052,200891,2015-11-16,3,0,OnCurb,alive,good,swamp white oak,No,No,No,No,No,No,No,No,No,744 DUMONT AVENUE,11207,Brooklyn,305,brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),40.66672546,-73.89112033
415514,323111,2015-11-02,8,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,240-035 26 AVENUE,11363,Little Neck,411,queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,40.78147229,-73.75011119
658283,414959,2016-08-08,15,0,OnCurb,alive,good,silver maple,Yes,No,No,No,No,No,Yes,No,No,403 ELVERTON AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.5596603,-74.15607749
444767,406336,2015-11-11,13,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,395 STOBE AVENUE,10306,Staten Island,502,staten island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,40.57914889,-74.09352161
613675,314133,2016-07-04,4,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,146-019 23 AVENUE,11357,Whitestone,407,queens,19,40,11,QN51,Murray Hill,40.77844915,-73.8205017
280033,223621,2015-10-03,8,0,OnCurb,alive,fair,norway maple,No,No,No,No,No,No,No,No,No,676 UNION STREET,11215,Brooklyn,306,brooklyn,39,52,25,BK37,Park Slope-Gowanus,40.67661617,-73.98117049
86829,407978,2015-07-22,18,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,86 SUNSET AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.60036007,-74.13373689
560779,329384,2016-05-17,4,0,OnCurb,alive,good,white oak,No,No,No,No,No,No,No,No,No,104-029 202 STREET,11412,Saint Albans,412,queens,27,33,14,QN07,Hollis,40.70836717,-73.75651084
298999,107622,2015-10-08,4,0,OnCurb,alive,good,ginkgo,Yes,No,No,No,No,No,No,No,No,246 EAST 77 STREET,10021,New York,108,manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,40.77225993,-73.95672874
394668,412253,2015-10-28,12,0,OnCurb,alive,good,red maple,Yes,No,No,No,No,No,No,No,No,142 COLLYER AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.53462888,-74.18712509
231307,415205,2015-09-16,10,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,253 CORONA AVENUE,10306,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.56368735,-74.14197234
536024,213159,2015-12-26,14,0,OnCurb,alive,good,silver maple,Yes,No,No,No,No,No,No,No,No,3708 KINGS HIGHWAY,11234,Brooklyn,318,brooklyn,45,41,19,BK58,Flatlands,40.62149906,-73.93878598
69387,211967,2015-07-15,25,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,6000 BELT PARKWAY,11234,Brooklyn,318,brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.59441369,-73.90537287
127734,335373,2015-08-08,23,0,OnCurb,alive,good,sweetgum,Yes,No,No,No,No,No,No,No,No,220-004 STRONGHURST AVENUE,11427,Queens Village,413,queens,23,24,14,QN43,Bellerose,40.73180434,-73.74633467
427675,505073,2015-11-04,15,0,OnCurb,alive,good,littleleaf linden,Yes,No,No,No,No,No,No,No,No,1892 ARTHUR AVENUE,10457,Bronx,206,bronx,17,79,33,BX17,East Tremont,40.84541582,-73.89329687
243332,321250,2015-09-21,7,0,OnCurb,alive,good,english oak,No,No,No,No,No,No,No,No,No,47-030 217 STREET,11361,Bayside,411,queens,19,25,11,QN46,Bayside-Bayside Hills,40.75678507,-73.7636444
140843,106952,2015-08-12,11,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,225 WEST 106 STREET,10025,New York,107,manhattan,7,69,31,MN09,Morningside Heights,40.80121978,-73.96735642
350811,514107,2015-10-20,26,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,Yes,No,No,1015 EAST 218 STREET,10469,Bronx,212,bronx,12,83,36,BX44,Williamsbridge-Olinville,40.8800787,-73.85428036
434417,402740,2015-11-05,8,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,221 WARD AVENUE,10304,Staten Island,501,staten island,49,61,23,SI08,Grymes Hill-Clifton-Fox Hills,40.63117594,-74.08440306
358157,317136,2015-10-21,2,0,OnCurb,alive,good,swamp white oak,No,No,No,No,No,No,No,No,No,155-024 LAHN STREET,11414,Howard Beach,410,queens,32,23,15,QN57,Lindenwood-Howard Beach,40.66521708,-73.83819554
672631,323399,2016-08-20,18,0,OnCurb,alive,good,ash,No,No,No,No,No,No,No,No,No,33-030 213 STREET,11361,Bayside,411,queens,19,26,11,QN46,Bayside-Bayside Hills,40.77099088,-73.77526289
161087,217417,2015-08-20,5,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,218 MAUJER STREET,11206,Brooklyn,301,brooklyn,34,53,18,BK78,Bushwick South,40.71110329,-73.94092826
141834,307499,2015-08-13,3,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,182-001 TUDOR ROAD,11432,Jamaica,408,queens,24,24,11,QN06,Jamaica Estates-Holliswood,40.72413749,-73.78593247
161967,217347,2015-08-20,10,0,OnCurb,alive,good,silver linden,Yes,No,No,No,No,No,No,No,No,151 LEONARD STREET,11206,Brooklyn,301,brooklyn,34,53,18,BK90,East Williamsburg,40.70893083,-73.94691289
447876,200893,2015-11-11,4,0,OnCurb,alive,good,amur maple,No,No,No,No,No,No,No,No,No,744 ESSEX STREET,11208,Brooklyn,305,brooklyn,42,60,19,BK82,East New York,40.66552898,-73.87878465
426645,215449,2015-11-04,8,0,OnCurb,alive,fair,silver maple,No,No,No,No,No,No,No,No,No,9110 AVENUE M,11236,Brooklyn,318,brooklyn,46,59,19,BK50,Canarsie,40.6343406,-73.89750701
104977,216269,2015-07-30,5,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,88 MILTON STREET,11222,Brooklyn,301,brooklyn,33,50,26,BK76,Greenpoint,40.72915078,-73.95707686
677052,210995,2016-08-23,8,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,175 RIVERDALE AVENUE,11212,Brooklyn,316,brooklyn,42,55,19,BK81,Brownsville,40.66083545,-73.91004718
678842,212545,2016-08-24,17,0,OnCurb,alive,good,northern red oak,No,No,No,No,No,No,No,No,No,2004 EAST 57 STREET,11234,Brooklyn,318,brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61438568,-73.91915803
342193,213918,2015-10-17,19,0,OnCurb,alive,fair,london planetree,Yes,No,No,Yes,No,No,Yes,No,No,1335 EAST 80 STREET,11236,Brooklyn,318,brooklyn,46,59,19,BK50,Canarsie,40.62935163,-73.90381133
128873,220852,2015-08-08,19,0,OnCurb,alive,good,london planetree,No,No,No,No,No,Yes,No,No,No,324 TOMPKINS AVENUE,11216,Brooklyn,303,brooklyn,36,56,25,BK75,Bedford,40.68662002,-73.94463756
156687,319449,2015-08-18,11,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,Yes,No,No,113-21 ROCKAWAY BOULEVARD,11420,South Ozone Park,410,queens,28,31,10,QN55,South Ozone Park,40.67728929,-73.82457877
689919,214786,2016-08-31,14,0,OnCurb,alive,good,honeylocust,No,No,No,Yes,No,No,No,No,No,713 EAST 86 STREET,11236,Brooklyn,318,brooklyn,46,59,19,BK50,Canarsie,40.63965537,-73.91024298
658128,408260,2016-08-08,22,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,274 SHERADEN AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.60419549,-74.13781621
